R_SEQ_NO,CD_AREA,NO_EQUP_SE,SD_NM,SGG_NM,CD_EQUP,GB_ACMD,EQUP_NM,RDNMADR_CD,BDONG_CD,HDONG_CD,LOC_SFPR_A,SECT_EQUP,QTY_CPTY,XCORD,YCORD,XX,YY,CD_GUBUN
1782,1121500000,407,서울특별시,광진구,1,학교,서울신자초등학교,1121510500105910000024941,1121510500,1121583000,서울특별시 광진구 뚝섬로46길 64(자양동),2061,792,127.07559,37.53024,206681.0009,547862.8059,안전
1781,1121500000,409,서울특별시,광진구,1,학교,광진중학교,1121510500106930000014346,1121510500,1121583000,서울특별시 광진구 뚝섬로64길 45(자양동),2017,775,127.08953,37.53226,207913.2147,548088.6999,안전
1786,1121500000,381,서울특별시,광진구,1,학교,광양고등학교,1121510500106740001013887,1121510500,1121583000,서울특별시 광진구 자양로3가길 31(자양동),2856,1098,127.08609,37.52935,207609.1716,547764.9589,안전
1787,1121500000,403,서울특별시,광진구,1,학교,신양중학교,1121510500100570008027080,1121510500,1121584700,서울특별시 광진구 자양강변길 73(자양동),1984,763,127.06332,37.53345,205596.6787,548218.4056,안전
1783,1121500000,408,서울특별시,광진구,1,학교,광양중학교,1121510500106740000025193,1121510500,1121583000,서울특별시 광진구 자양로3길 7(자양동),939,284,127.08542,37.53039,207549.9298,547880.392,안전
2297,1121500000,424,서울특별시,광진구,4,관공서,군자동 주민센터,1121510900100480015025866,1121510900,1121573000,서울특별시 광진구 면목로 13(군자동),424,128,127.07553,37.55511,206673.8071,550623.2855,안전
1788,1121500000,406,서울특별시,광진구,1,학교,자양중학교,1121510500105240010011854,1121510500,1121584000,서울특별시 광진구 뚝섬로41길 33(자양동),1140,438,127.07446,37.53559,206581.0791,548456.3453,안전
2760,1121500000,411,서울특별시,광진구,1,학교,서울구의초등학교,1121510700100030009025802,1121510700,1121571000,서울특별시 광진구 광나루로30길 49(화양동),1630,626,127.07955,37.54301,207029.9122,549280.3617,안전
2759,1121500000,410,서울특별시,광진구,1,학교,구의중학교,1121510700100030018025803,1121510700,1121571000,서울특별시 광진구 광나루로30길 80(화양동),7069,2718,127.07926,37.54275,207004.3515,549252.2124,안전
1789,1121500000,405,서울특별시,광진구,1,학교,자양고등학교,1121510500105160002024868,1121510500,1121584000,서울특별시 광진구 뚝섬로37길 28(자양동),975,295,127.07308,37.53606,206459.0918,548509.0665,안전
2758,1121500000,435,서울특별시,광진구,13,"연수,숙박",화양모텔,1121510500100070043015000,1121510500,1121584700,서울특별시 광진구 아차산로 234(자양동),240,80,127.06922,37.54009,206117.4742,548955.442,안전
4679,1121500000,372,서울특별시,광진구,7,기타시설,중곡문화체육센터,1121510100101680008027531,1121510100,1121576000,서울특별시 광진구 능동로 433(중곡동),665,255,127.08463,37.56777,207476.6797,552029.6408,안전
4680,1121500000,437,서울특별시,광진구,13,"연수,숙박",파인힐 모텔,1121510100106050001005156,1121510100,1121577000,서울특별시 광진구 용마산로 192(중곡동),120,40,127.08633,37.57068,207626.8941,552352.2278,안전
4677,1121500000,420,서울특별시,광진구,4,관공서,중곡제1동 주민센터,1121510100102590010022531,1121510100,1121574000,서울특별시 광진구 긴고랑로12길 49(중곡동),145,55,127.08014,37.5607,207081.0443,551243.4897,안전
4672,1121500000,349,서울특별시,광진구,1,학교,서울용곡초등학교,1121510100101760001003398,1121510100,1121577000,서울특별시 광진구 용마산로22길 82(중곡동),2637,1014,127.08854,37.56684,207821.9348,551925.7519,안전
4675,1121500000,421,서울특별시,광진구,4,관공서,중곡제2동 주민센터,1121510100100470033000544,1121510100,1121575000,서울특별시 광진구 능동로 346(중곡동),170,65,127.08146,37.56022,207197.1375,551190.8601,안전
2761,1121500000,446,서울특별시,광진구,4,관공서,화양동주민센터,1121510700101220000017845,1121510700,1121571000,서울특별시 광진구 능동로17길 39(화양동),135,40,127.07132,37.5466,206302.7279,549678.2084,안전
4678,1121500000,428,서울특별시,광진구,4,관공서,중곡제4동 주민센터,1121510100100620024000001,1121510100,1121577000,서울특별시 광진구 긴고랑로 131(중곡동),198,60,127.08951,37.55912,207908.2491,551069.9591,안전
4657,1121500000,412,서울특별시,광진구,1,학교,서울광진초등학교,1121510300100600044007374,1121510300,1121586000,서울특별시 광진구 자양로40길 41(구의동),11848,4556,127.09143,37.54756,208079.8375,549786.7235,안전
4673,1121500000,396,서울특별시,광진구,3,경로당,대원경로당,1121510100100850028001311,1121510100,1121577000,서울특별시 광진구 긴고랑로36길 57-27 (중곡동),272,104,127.09161,37.55765,208094.0671,550906.2617,안전
4674,1121500000,441,서울특별시,광진구,3,경로당,한마음경로당,1121510100100510027027467,1121510100,1121575000,서울특별시 광진구 긴고랑로22길 39-4 (중곡동),161,50,127.08378,37.55922,207402.2855,551080.4317,안전
4722,1121500000,365,서울특별시,광진구,7,기타시설,정립회관,1121510300100160003006648,1121510300,1121586000,서울특별시 광진구 워커힐로 93(구의동),2490,957,127.0976,37.5508,208624.3795,550146.1943,안전
4682,1121500000,422,서울특별시,광진구,4,관공서,능동 주민센터,1121510200102320004006002,1121510200,1121578000,서울특별시 광진구 천호대로112길 55(능동),255,98,127.0804,37.55375,207104.3052,550472.9905,안전
4721,1121500000,430,서울특별시,광진구,4,관공서,구의제3동 주민센터,1121510300105870029000001,1121510300,1121587000,서울특별시 광진구 강변역로 17(구의동),158,48,127.09202,37.53802,208132.356,548727.8584,안전
4719,1121500000,397,서울특별시,광진구,3,경로당,구의1-2 경로당,1121510300106340015010231,1121510300,1121585000,서울특별시 광진구 광나루로30가길 27(구의동),231,88,127.08343,37.54398,207372.7368,549388.7577,안전
4706,1121500000,363,서울특별시,광진구,7,기타시설,광진구민체육센터,1121510400103130003010703,1121510400,1121581000,서울특별시 광진구 구천면로 14(광장동),2251,865,127.1065,37.5462,209411.862,549637.1886,안전
4681,1121500000,442,서울특별시,광진구,3,경로당,능동경로당,1121510200101520001005831,1121510200,1121578000,서울특별시 광진구 천호대로112길 70(능동),188,57,127.08016,37.55318,207082.8232,550410.0552,안전
4727,1121500000,416,서울특별시,광진구,1,학교,광남중학교,1121510400105540015011025,1121510400,1121581000,서울특별시 광진구 아차산로70길 17-62 (광장동),2993,1151,127.10169,37.54077,208987.217,549034.0844,안전
4728,1121500000,413,서울특별시,광진구,1,학교,양진중학교,1121510400100220001024667,1121510400,1121581000,서울특별시 광진구 워커힐로 177(광장동),5172,1989,127.09834,37.54457,208690.8343,549455.6968,안전
4724,1121500000,438,서울특별시,광진구,13,"연수,숙박",광진모텔,1121510300100490001007148,1121510300,1121586000,서울특별시 광진구 자양로49길 15-1 (구의동),33,10,127.09198,37.55271,208127.6756,550358.1981,안전
4725,1121500000,375,서울특별시,광진구,1,학교,서울광남초등학교,1121510400105540000010991,1121510400,1121581000,서울특별시 광진구 아차산로70길 35(광장동),2756,1060,127.10081,37.54112,208908.8858,549072.4308,안전
4726,1121500000,377,서울특별시,광진구,1,학교,서울광장초등학교,1121510400103780008012914,1121510400,1121581000,서울특별시 광진구 광장로1길 27(광장동),5411,2081,127.1018,37.54862,208995.4946,549904.9445,안전
4729,1121500000,417,서울특별시,광진구,1,학교,광남고등학교,1121510400105540011024754,1121510400,1121581000,서울특별시 광진구 아차산로70길 17-16 (광장동),886,268,127.1017,37.54174,208987.7295,549141.1651,안전
4743,1121500000,423,서울특별시,광진구,1,학교,구남초등학교,1121510300105870095009922,1121510300,1121587000,서울특별시 광진구 구의강변로 69(구의동),405,155,127.09211,37.53717,208140.4651,548633.8196,안전
4676,1121500000,427,서울특별시,광진구,4,관공서,중곡제3동 주민센터,1121510100106840000005511,1121510100,1121576000,서울특별시 광진구 동일로76가길 28(중곡동),173,52,127.08002,37.56883,207069.543,552146.5323,긴급
2299,1121500000,434,서울특별시,광진구,13,"연수,숙박",Q모텔,1121510700100230039017024,1121510700,1121571000,서울특별시 광진구 동일로 168(화양동),60,20,127.06696,37.54704,205917.3444,549727.2747,긴급
2298,1121500000,433,서울특별시,광진구,13,"연수,숙박",그랜드모텔,1121510700100410003017368,1121510700,1121571000,서울특별시 광진구 동일로 148(화양동),60,20,127.0661,37.54549,205841.6592,549554.8568,긴급
1776,1121500000,400,서울특별시,광진구,3,경로당,신양경로당,1121510500105140009011820,1121510500,1121584000,서울특별시 광진구 뚝섬로 543(자양동),229,88,127.07058,37.53483,206238.6153,548372.4075,긴급
1779,1121500000,431,서울특별시,광진구,4,관공서,자양제1동 주민센터,1121510500106300001021843,1121510500,1121582000,서울특별시 광진구 자양로13길 37(자양동),156,47,127.08252,37.53448,207293.0536,548334.581,긴급
1775,1121500000,445,서울특별시,광진구,4,관공서,자양3동주민센터,1121510500105190010022446,1121510500,1121584000,서울특별시 광진구 뚝섬로 568(자양동),140,50,127.07286,37.53393,206439.9748,548272.6488,긴급
4723,1121500000,436,서울특별시,광진구,13,"연수,숙박",골드모텔,1121510300102460045009302,1121510300,1121585000,서울특별시 광진구 아차산로 385(구의동),180,60,127.08553,37.53721,207559.4138,548637.6582,긴급
4707,1121500000,355,서울특별시,광진구,1,학교,서울자양초등학교,1121510500102220006011217,1121510500,1121582000,서울특별시 광진구 아차산로44길 26(자양동),5339,2053,127.07954,37.5368,207029.9861,548591.2579,긴급
1785,1121500000,357,서울특별시,광진구,1,학교,서울동자초등학교,1121510500105160002011836,1121510500,1121584000,서울특별시 광진구 뚝섬로 561(자양동),1098,332,127.07309,37.53468,206459.8461,548355.0771,긴급
14259,1130500000,74,서울특별시,강북구,1,학교,화계초등학교,1130510100101270002018669,1130510100,1130554500,서울특별시 강북구 솔매로50가길 25(미아동),8994,3459,127.02936,37.62389,202592.2058,558254.9895,안전
14260,1130500000,75,서울특별시,강북구,1,학교,송천초등학교,1130510100104380000026298,1130510100,1130555500,서울특별시 강북구 삼양로20길 29(미아동),2816,1083,127.02332,37.61593,202059.2061,557371.2041,안전
14262,1130500000,78,서울특별시,강북구,1,학교,삼각산초등학교,1130510100113570011024695,1130510100,1130557500,서울특별시 강북구 삼양로19길 141(미아동),751,289,127.01488,37.61604,201313.813,557383.5243,안전
14254,1130500000,67,서울특별시,강북구,1,학교,미양초등학교,1130510100108370687034489,1130510100,1130553400,서울특별시 강북구 솔샘로 195(미아동),1161,447,127.01376,37.62129,201214.7554,557965.8999,안전
4744,1121500000,398,서울특별시,광진구,3,경로당,구의2-2 경로당,1121510300100640031027526,1121510300,1121586000,서울특별시 광진구 자양로38길 17-5 (구의동),361,138,127.08913,37.54706,207876.4176,549731.2894,긴급
14255,1130500000,68,서울특별시,강북구,1,학교,신일중학교,1130510100101930001030272,1130510100,1130553500,서울특별시 강북구 솔매로49길 20(미아동),2698,1038,127.02775,37.62821,202449.3166,558734.548,안전
4720,1121500000,429,서울특별시,광진구,4,관공서,구의제1동 주민센터,1121510300102370006008960,1121510300,1121585000,서울특별시 광진구 광나루로36길 56(구의동),208,63,127.08567,37.54249,207570.854,549223.5671,긴급
4730,1121500000,443,서울특별시,광진구,4,관공서,광장동주민센터,1121510400102480024010564,1121510400,1121581000,서울특별시 광진구 광장로 52(광장동),177,53,127.10298,37.54696,209100.5789,549720.64,긴급
14258,1130500000,77,서울특별시,강북구,1,학교,삼각산중학교,1130510100113570011024695,1130510100,1130557500,서울특별시 강북구 삼양로19길 141(미아동),945,363,127.01485,37.61597,201311.0394,557375.0398,안전
14257,1130500000,72,서울특별시,강북구,1,학교,창문여자고등학교,1130510100100080006029101,1130510100,1130554500,서울특별시 강북구 월계로 61(미아동),664,255,127.03725,37.6129,203288.8355,557035.0915,안전
14265,1130500000,64,서울특별시,강북구,1,학교,삼양초등학교,1130510100107911932033258,1130510100,1130553400,서울특별시 강북구 삼양로49길 17(미아동),7661,2947,127.01658,37.62359,201463.4551,558221.7605,안전
14267,1130500000,69,서울특별시,강북구,14,"공공시설(국·공립도서관, 공립병원, 시·도민회관, 구민회관 주민체육시설, 노인병원, 어린이도서관 등)",강북구 보훈회관,1130510100101980055000001,1130510100,1130553500,서울특별시 강북구 오패산로 290-1 (미아동),294,113,127.02964,37.62661,202616.5398,558557.2358,안전
14264,1130500000,76,서울특별시,강북구,1,학교,성암국제무역고등학교,1130510100103200001020987,1130510100,1130555500,서울특별시 강북구 도봉로29길 52(미아동),288,110,127.02473,37.62098,202183.4587,557931.8705,안전
14263,1130500000,73,서울특별시,강북구,1,학교,창문여자중학교,1130510100100080006029097,1130510100,1130554500,서울특별시 강북구 월계로 61(미아동),2231,858,127.03648,37.61305,203220.4608,557052.0027,안전
14345,1130500000,84,서울특별시,강북구,1,학교,번동중학교,1130510200102310000015894,1130510200,1130560000,서울특별시 강북구 오현로35길 87(번동),845,325,127.03677,37.63195,203245.3189,559149.3807,안전
